ref,x1,y1,x2,y2,angCONN,axCONN,axid,axLEN,axref,CONN,segLEN,CH,INT,NC,TD,NACH,NAIN
4767,423446.9721,564893.356519,423519.308439,564885.521146,3.559829,5,4639,72.75946,4638,5,72.75946,1993,1159.1761,8597,63759.426,0.68678959885072,0.825388266477463
4768,423512.661903,564834.018139,423519.308439,564885.521146,2.435899,4,4640,51.930107,4639,4,51.930107,12024,1211.6969,8597,60995.789,0.852625122398562,0.862784270332668
4769,423510.723186,564819.018224,423512.661903,564834.018139,2.508249,4,4641,15.124684,4640,4,15.124684,32419,1211.6748,8597,60996.902,0.942633804508983,0.862768527772369
4770,423456.794629,564819.371251,423510.723186,564819.018224,2.1701806,4,4642,53.929714,4641,4,53.929714,144605,1389.8298,8597,53178.027,1.09192804855188,0.989618393278947
4771,423646.829159,564737.882537,423675.813695,564735.197152,2.0721142,4,4643,29.108669,4642,4,29.108669,26693,1226.5817,8597,60255.594,0.926024281815222,0.873382579368685
4772,423675.813695,564735.197152,423718.728045,564718.752859,2.7030823,4,4644,45.957111,4643,4,45.957111,22605,1216.9437,8597,60732.805,0.910269463232039,0.866520158816201
4773,423718.728045,564718.752859,423740.976267,564698.193766,1.4827693,4,4645,30.292898,4644,4,30.292898,29637,1216.025,8597,60778.691,0.934795422123992,0.865865984877846
4774,423740.976267,564698.193766,423763.528373,564670.97054,1.9737873,3,4646,35.351116,4645,3,35.351116,25570,1220.7922,8597,60541.348,0.921723100642656,0.869260366543836
4775,423763.237191,564609.106859,423763.528373,564670.97054,2.4448071,3,4647,61.864365,4646,3,61.864365,30817,1285.0831,8597,57512.551,0.943068685316658,0.915036837795552
4776,423519.308439,564885.521146,423539.511034,564903.687936,3.2645013,4,4648,27.169415,4647,4,27.169415,761,1145.6907,8597,64509.918,0.59920305159125,0.815786206732701
4777,423510.723186,564819.018224,423568.610238,564756.357087,3.5672362,5,4649,85.307259,4648,5,85.307259,91860,1284.9204,8597,57519.836,1.04270960093568,0.914920950615537
4778,423567.463599,564784.939635,423568.610238,564756.357087,2.89394,4,4650,28.605537,4649,4,28.605537,2874,1070.0859,8597,69067.734,0.714698837919182,0.761953605819171
4779,423530.702919,564830.840684,423567.463599,564784.939635,2.0383425,3,4651,58.806919,4650,3,58.806919,769,1029.457,8597,71793.578,0.594404666091569,0.733024711832127
4780,423412.860628,564883.809038,423425.651558,564897.040305,1.7776694,3,4652,18.403107,4651,3,18.403107,7602,1202.3163,8597,61471.684,0.810447091086975,0.856105075372919
4781,423362.862406,564889.213673,423412.860628,564883.809038,2.5538146,3,4653,50.289486,4652,3,50.289486,13901,1306.9634,8597,56549.719,0.87177650295747,0.930615970741243
4782,423348.454179,564744.560432,423369.422034,564742.376759,2.0097227,2,4654,21.081255,4653,2,21.081255,0,1302.9841,8597,56722.418,0,0.92778268565525
4783,423543.010787,564692.491506,423543.205919,564654.789924,3.0910797,4,4655,37.702087,4654,4,37.702087,15048,1020.1605,8597,72447.828,0.859561806067463,0.72640521485118
4784,423543.205919,564654.789924,423547.095852,564632.898689,1.8190923,3,4656,22.234158,4655,3,22.234158,9666,1015.1412,8597,72806.039,0.819650316394707,0.722831346608182
4785,423547.095852,564632.898689,423570.546663,564629.716289,2.075774,3,4657,23.66576,4656,3,23.66576,14284,1058.9097,8597,69796.703,0.85776338624866,0.75399585683234
4786,423570.546663,564629.716289,423606.46418,564639.374617,2.8948958,4,4658,37.193432,4657,4,37.193432,35908,1091.6541,8597,67703.141,0.942983656195895,0.777310734413374
4787,423606.46418,564639.374617,423621.987851,564637.931457,2.4248738,4,4659,15.590608,4658,4,15.590608,73401,1111.0153,8597,66523.313,1.00885641645775,0.791096358678854
4788,423621.987851,564637.931457,423662.868301,564622.544262,1.3797308,3,4660,43.680397,4659,3,43.680397,29838,1087.5364,8597,67959.484,0.926021303598625,0.774378806593909
4789,423662.868301,564622.544262,423698.539733,564630.265717,1.019649,2,4661,36.497562,4660,2,36.497562,14921,1039.775,8597,71081.156,0.860268441657834,0.740371359907979
4790,423698.539733,564630.265717,423716.123828,564681.74872,0.65476096,1,4662,54.403126,4661,1,54.403126,0,963.75391,8597,76688.047,0,0.686242021396479
4791,423561.135534,564701.689245,423568.610238,564756.357087,3.4397907,5,4663,55.176483,4662,5,55.176483,47260,1186.0924,8597,62312.523,0.974952356462054,0.844553249236474
4792,423465.357892,564701.678717,423504.811981,564697.010321,2.2151532,3,4664,39.729321,4663,3,39.729321,61967,1301.1173,8597,56803.801,1.00794361933143,0.926453495027225
4793,423504.811981,564697.010321,423517.863123,564679.762875,1.3985422,2,4665,21.628839,4664,2,21.628839,52952,1208.4781,8597,61158.25,0.986924455786455,0.860492441974502
4794,423517.863123,564679.762875,423543.010787,564692.491506,2.1815727,3,4666,28.185511,4665,3,28.185511,46018,1124.1254,8597,65747.477,0.96783624279699,0.80043120151771
4795,423606.255058,564841.218278,423657.197668,564848.808101,3.8659058,4,4667,51.504902,4666,4,51.504902,6255,1115.8562,8597,66234.703,0.787432867060801,0.794543364790832
4796,423657.197668,564848.808101,423667.017514,564887.953383,2.8726633,4,4668,40.358177,4667,4,40.358177,63766,1235.0959,8597,59840.219,1.00577369746842,0.879444876104461
4803,423675.883787,563786.363163,423700.258253,563814.440218,2.5507119,4,4675,37.181118,4674,4,37.181118,69981,1335.0535,8597,55359.887,1.02145539276473,0.950616673782652
4804,423618.911379,563919.121127,423638.406382,563891.925329,3.6066377,5,4676,33.461418,4675,5,33.461418,67351,1281.3525,8597,57679.996,1.0141361082832,0.912380578409094
4805,423534.988319,563833.338551,423638.406382,563891.925329,2.4689002,5,4677,118.86003,4676,5,118.86003,97824,1288.3712,8597,57365.773,1.04870563085669,0.917378000262813
4806,423521.987181,563811.948706,423534.988319,563833.338551,3.0792089,4,4678,25.031082,4677,4,25.031082,19104,1170.0466,8597,63167.063,0.891810635481389,0.833128281074409
4807,423517.12607,563792.487614,423521.987181,563811.948706,2.9321547,4,4679,20.059027,4678,4,20.059027,17998,1161.8005,8597,63615.402,0.885848874276359,0.827256870286388
4808,423452.783754,563798.545765,423503.922169,563824.52974,2.6825824,5,4680,57.361176,4679,5,57.361176,100843,1303.0438,8597,56719.816,1.05256731451247,0.927825245832592
4809,423503.922169,563824.52974,423521.987181,563811.948706,4.3447819,5,4681,22.014248,4680,5,22.014248,9643,1227.5653,8597,60207.313,0.833584005609755,0.874082932556813
4810,422564.618688,563835.23384,422572.170919,563869.268605,3.9956079,6,4682,34.86261,4681,6,34.86261,270032,1480.0553,8597,49936.25,1.15600380363894,1.0538601748013
4811,422545.63115,563760.000585,422564.618688,563835.23384,4.3122768,6,4683,77.592323,4682,6,77.592323,199963,1476.1189,8597,50069.414,1.12795843784344,1.05105745314624
4812,422536.152319,563730.952866,422545.63115,563760.000585,2.2215581,5,4684,30.555166,4683,5,30.555166,135304,1465.41,8597,50435.309,1.09112803555243,1.04343260807731
4813,422526.84306,563699.958568,422536.152319,563730.952866,3.5395,4,4685,32.362152,4684,4,32.362152,22277,1462.0668,8597,50550.637,0.924342062386309,1.04105217843079
4814,422631.034411,563535.85749,422646.982944,563679.649987,2.9813781,4,4686,144.67424,4685,4,144.67424,4826,1138.7662,8597,64902.176,0.765474538103499,0.810855881973928
4815,422646.982944,563679.649987,422649.718317,563728.216539,1.8186786,4,4687,48.643524,4686,4,48.643524,10811,1141.2189,8597,64762.691,0.838415460565412,0.81260223837509
4816,422649.718317,563728.216539,422654.870528,563819.85068,2.2111168,3,4688,91.77887,4687,3,91.77887,17001,1139.7615,8597,64845.504,0.879174555890042,0.811564511014503
4817,422564.618688,563835.23384,422654.870528,563819.85068,2.931927,4,4689,91.553459,4688,4,91.553459,25261,1258.3873,8597,58732.641,0.923161766801805,0.896028850747058
4818,422478.177512,563853.063753,422564.618688,563835.23384,3.0649216,4,4690,88.26088,4689,4,88.26088,9955,1265.1917,8597,58416.77,0.838777864913317,0.900873689642405
4819,422466.164909,563780.870286,422478.177512,563853.063753,3.1958218,3,4691,73.186058,4690,3,73.186058,27,1118.6456,8597,66069.547,0.300238944346153,0.796529448209696
4820,422314.09692,563815.20187,422466.164909,563780.870286,3.2068009,4,4692,155.89526,4691,4,155.89526,6037,1199.7161,8597,61604.918,0.789390402206809,0.854253622527766
4821,422441.396978,563609.048329,422489.092893,563658.818098,2.504683,3,4693,68.934242,4692,3,68.934242,12782,1015.3007,8597,72794.594,0.844618253131267,0.722944989353087
4822,422341.363733,563633.923826,422441.396978,563609.048329,1.1462703,2,4694,103.07977,4693,2,103.07977,6392,941.11243,8597,78533.031,0.777456812919961,0.670120482594207
4823,422315.578976,563673.546127,422341.363733,563633.923826,0.94141328,2,4695,47.273464,4694,2,47.273464,0,894.48065,8597,82627.172,0,0.636917103251029
4824,422315.578976,563673.546127,422317.911445,563688.803446,1.4776683,2,4696,15.434578,4695,2,15.434578,0,935.51532,8597,79002.891,0,0.666135124144036
4825,422317.911445,563688.803446,422489.092893,563658.818098,2.5539036,3,4697,173.78783,4696,3,173.78783,6391,1051.6512,8597,70278.438,0.785178851520639,0.748827616502205
4826,422489.092893,563658.818098,422512.343347,563660.78135,1.7891527,4,4698,23.333195,4697,4,23.333195,31951,1073.1969,8597,68867.516,0.931059737269158,0.764168763350552
4827,422512.343347,563660.78135,422583.273571,563644.554667,3.5315824,4,4699,72.762642,4698,4,72.762642,32438,1095.6285,8597,67457.547,0.934152181083476,0.780140620782274
4828,422549.875693,563695.444264,422583.273571,563644.554667,3.7336788,5,4700,60.870102,4699,5,60.870102,70022,1339.3009,8597,55184.32,1.02180618158388,0.953640918152742
4829,422536.152319,563730.952866,422549.875693,563695.444264,4.1705699,5,4701,38.068253,4700,5,38.068253,86600,1365.4408,8597,54127.875,1.04311402320796,0.972252991056621
4830,422549.875693,563695.444264,422646.982944,563679.649987,4.1900225,5,4702,98.383316,4701,5,98.383316,8,1237.2979,8597,59733.727,0.199789421174403,0.881012678966325
4831,422526.84306,563699.958568,422549.875693,563695.444264,3.003171,5,4703,23.470858,4702,5,23.470858,503,1241.3329,8597,59539.555,0.565974489215952,0.883885764728029
4832,422438.526216,563709.456004,422526.84306,563699.958568,0.93745923,2,4704,88.826042,4703,2,88.826042,0,1272.6669,8597,58073.648,0,0.906196223144527
4833,422123.853565,563969.947172,422126.90669,563987.188769,3.9840212,4,4705,17.509832,4704,4,17.509832,30020,1155.3059,8597,63973.02,0.931629028920488,0.822632534921771
4834,421691.822609,564151.92757,421702.780318,564160.393385,3.2308235,4,4706,13.847073,4705,4,13.847073,79380,1095.135,8597,67487.945,1.01459256034157,0.779789239334408
4835,421702.780318,564160.393385,421726.772029,564151.361734,2.0569158,4,4707,25.635384,4706,4,25.635384,49352,1011.6921,8597,73054.25,0.964975009106697,0.720375503454818
4856,423636.259517,564958.656704,423700.474668,564919.744871,3.1447546,4,4728,75.084724,4727,4,75.084724,44538,1175.3752,8597,62880.695,0.968782660668972,0.836922350008552
4857,423586.007684,565002.004869,423636.259517,564958.656704,0.96183974,2,4729,66.364975,4728,2,66.364975,0,1158.682,8597,63786.621,0,0.825036378733928
4858,423641.60895,564774.255735,423646.829159,564737.882537,4.0922675,4,4730,36.745884,4729,4,36.745884,1013,1070.0699,8597,69068.766,0.621171989157205,0.761942221319379
4859,423574.398419,564667.094082,423591.775913,564701.894202,3.5193496,4,4731,38.897633,4730,4,38.897633,5032,948.90173,8597,77888.375,0.756789323265424,0.675666703033218
4860,423570.546663,564629.716289,423574.398419,564667.094082,3.4314065,4,4732,37.575729,4731,4,37.575729,5544,951.15106,8597,77704.172,0.765551851022659,0.677268375467923
4861,423574.398419,564667.094082,423625.25403,564665.958474,4.1748757,4,4733,50.86829,4732,4,50.86829,0,891.47009,8597,82906.219,0,0.634773409790301
4862,423591.775913,564701.894202,423632.538956,564701.57382,1.8502147,4,4734,40.764301,4733,4,40.764301,19686,1073.7628,8597,68831.219,0.887629841101664,0.764571723345831
4863,423628.940145,564773.927713,423641.60895,564774.255735,2.4445868,4,4735,12.673052,4734,4,12.673052,21745,1086.5322,8597,68022.289,0.897511940337519,0.773663843429088
4877,423723.311046,564358.151292,423724.295071,564336.422665,3.2950463,4,4749,21.750896,4748,4,21.750896,6017,1333.1355,8597,55439.531,0.79670683561384,0.949251074510749
4878,423724.295071,564336.422665,423730.9108,564290.491565,3.2211311,5,4750,46.405106,4749,5,46.405106,15215,1344.8704,8597,54955.785,0.882334967229905,0.957606513331478
4879,423658.642925,564304.116566,423707.187634,564289.059068,3.8639731,5,4751,50.82634,4750,5,50.82634,35175,1159.5538,8597,63738.664,0.946262657810071,0.825657117005732
4880,423623.536043,564362.156183,423658.642925,564304.116566,3.9005399,5,4752,67.831337,4751,5,67.831337,19972,1092.6549,8597,67641.125,0.890318520598372,0.77802338189241
4881,423851.707181,564384.250414,423877.848937,564382.549025,4.0623837,5,4753,26.197063,4752,5,26.197063,1223,1227.7897,8597,60196.309,0.64603458554784,0.874242711274016
4882,423810.098395,564381.697003,423851.707181,564384.250414,4.1093678,6,4754,41.687061,4753,6,41.687061,36148,1223.8518,8597,60389.996,0.953379855072807,0.87143887203647
4883,423785.409148,564379.444736,423810.098395,564381.697003,2.9169216,5,4755,24.791765,4754,5,24.791765,30673,1223.2174,8597,60421.316,0.938417006919927,0.870987167838836
4884,423723.311046,564358.151292,423785.409148,564379.444736,2.6434922,4,4756,65.64743,4755,4,65.64743,14305,1206.129,8597,61277.363,0.868025756981844,0.858819842403894
4885,423658.642925,564304.116566,423723.311046,564358.151292,4.5423369,5,4757,84.27169,4756,5,84.27169,4039,1152.0764,8597,64152.352,0.750199011784136,0.820333013016343
4886,423635.682452,564303.751217,423658.642925,564304.116566,3.3314037,5,4758,22.963381,4757,5,22.963381,7106,1154.5204,8597,64016.547,0.801380733752803,0.822073216911203
4887,423740.976267,564698.193766,423781.284968,564697.861212,3.1813722,4,4759,40.310074,4758,4,40.310074,3133,1151.7795,8597,64168.883,0.727241159087974,0.820121687810826
4888,423781.284968,564697.861212,423853.799781,564668.944037,2.9728725,4,4760,78.067924,4759,4,78.067924,15538,1179.0175,8597,62686.441,0.873723830970441,0.839515739022303
4889,423718.728045,564718.752859,423743.757011,564815.344784,3.0720124,4,4761,99.782005,4760,4,99.782005,9474,1210.361,8597,61063.113,0.830912070805021,0.861833054730792
4890,423747.955368,564831.998158,423760.982967,564857.945736,2.90925,4,4762,29.034378,4761,4,29.034378,70492,1224.6589,8597,60350.195,1.01410791804043,0.872013567597186
4891,423743.757011,564815.344784,423747.955368,564831.998158,2.013411,4,4763,17.174431,4762,4,17.174431,51712,1210.9213,8597,61034.859,0.984954954594331,0.862231997787944
4892,423687.601764,564802.017739,423743.757011,564815.344784,4.1719198,5,4764,57.715004,4763,5,57.715004,20779,1094.4827,8597,67528.164,0.894014236800437,0.779324819561685
4902,421149.795997,563541.331049,421206.981378,563537.134203,3.7084167,5,4774,65.432648,4773,5,57.33918,127656,1184.7052,8597,62385.488,1.06484533884933,0.843565505863468
4903,421206.981378,563537.134203,421215.053141,563536.541814,3.0962832,5,4774,65.432648,4773,5,8.0934715,123708,1179.9562,8597,62636.57,1.06161389337804,0.840184136934656
4904,421215.053141,563536.541814,421273.384607,563532.082413,3.625639,5,4775,58.501678,4774,5,58.501678,152347,1181.6774,8597,62545.34,1.08060958599087,0.841409608694327
4905,421358.139882,563532.300596,421443.326169,563526.813073,8.0651655,7,4776,85.362854,4775,7,85.362854,299267,1192.6476,8597,61970.035,1.14270212455946,0.849220666616338
4909,421281.217592,563513.06221,421363.868367,563506.161327,3.5763717,6,4780,82.93837,4779,6,82.93837,471867,1289.078,8597,57334.316,1.19237054053792,0.917881310586314
4942,421449.167926,564626.085893,421473.894489,564619.393365,2.5897288,3,4813,25.616261,4812,3,25.616261,6379,958.43866,8597,77113.344,0.778536254578998,0.682457344342146
4943,421473.894489,564619.393365,421485.33381,564632.813024,1.9711735,2,4814,17.633642,4813,2,17.633642,0,887.367,8597,83289.563,0,0.631851906468258
4944,421453.697317,564642.933418,421485.33381,564632.813024,2.2821927,2,4815,33.215813,4814,2,33.215813,0,928.52301,8597,79597.828,0,0.66115636423575
4945,421449.167926,564626.085893,421453.697317,564642.933418,2.1579823,3,4816,17.445759,4815,3,17.445759,6379,1044.8518,8597,70735.781,0.784554501538829,0.743986199881942
4946,421407.71872,564543.572726,421449.167926,564626.085893,3.0581164,4,4817,92.338829,4816,4,92.338829,25512,1061.474,8597,69628.094,0.909960890446521,0.755821654847558
4950,422513.175156,564852.825841,422519.083323,564879.963799,2.7146664,3,4821,27.773642,4820,3,27.773642,6291,1160.9816,8597,63660.277,0.790773625720311,0.826673743923282
4951,422513.175156,564852.825841,422527.047861,564842.011765,1.0327642,2,4822,17.589661,4821,2,17.589661,0,1058.8369,8597,69801.5,0,0.753944041119299
4952,422527.047861,564842.011765,422553.856904,564837.605589,1.1586863,2,4823,27.168716,4822,2,27.168716,0,1033.1918,8597,71534.063,0,0.735683942716711
4953,422553.856904,564837.605589,422566.641888,564866.792263,2.8552239,3,4824,31.864052,4823,3,31.864052,6260,1149.092,8597,64318.965,0.789592346209132,0.818208073748132
4954,421917.137797,564328.334451,421926.561919,564374.585009,2.0007176,2,4825,47.200935,4824,2,47.200935,0,1126.5454,8597,65606.234,0,0.802154389253505
4955,422064.049873,565315.550916,422092.961334,565317.673641,0.98316795,1,4826,28.989283,4825,1,28.989283,0,805.99341,8597,91698.531,0,0.573910884706557
4956,422091.783506,565342.795472,422092.961334,565317.673641,1.994189,2,4827,25.149427,4826,2,25.149427,14862,887.91852,8597,83237.828,0.847931146535922,0.632244613411155
4957,422091.783506,565342.795472,422108.4979,565343.289331,2.3110263,3,4828,16.721687,4827,3,16.721687,29720,991.47192,8597,74544.125,0.918035270364053,0.705978115888264
